id,country_code,lat,lng,tweet,,,,
3131,ar,23.523078,45.113681,"""@alshbeb_a @alibrahim11                    """,,,,
3132,en,21.5857105,39.2541285,"""@suarez_nutmeg this is not fifa ffs""",,,,
3133,und,-26.8607855,27.8665665,"""https://t.co/hr2Fv3gVaj""",,,,
3134,en,-34.1216575,18.4890615,"""@PatriciaDeLille   Happy Birthday to a Special Lady. Have a fabulous Day surrounded by family and friends Mayor!""",,,,
3135,ar,29.218421,48.027605,"""            ..      .""",,,,
3136,und,28.39854,36.614784,"""#_ #_ #_ #__ https://t.co/xJlUjm7wI9""",,,,
3137,es,28.5089105,-16.3377855,"""Pues he ido a esgrima y he acabado de fiesta y conociendo a mucha gente curiosa.""",,,,
3138,en,-26.058708,28.060613,"""lol that's her saying I don't wanna be with you but since you insist"," I will make you pay"" https://t.co/TNdffFdAYN""""""",,,
3139,eu,-25.860881,28.1361405,"""Rixile magaza.""",,,,
3140,en,-0.067814,37.905184,"""@fnjaush @Classic105Kenya @ItsMainaKageni @aliwakariss @mwinzi_jane @vivian_aluse @MarketerManuela I'm well Fifi, Humbled #MainaAndKingangi""",,,,
3141,tr,36.89007,30.680889,"""I'm at Muratpaa Anadolu Lisesi in Antalya https://t.co/306e1zNXCr""",,,,
3142,en,-1.2748635,36.86362,"""Brand New 32 LED Full Hd Digital Tv Samsung/Sony @24k. Call 0712787625. @ Nairobi"," Kenya https://t.co/x9Ji8kgLM5""""""",,,
3143,en,0.721065,36.0334665,"""#WhyIPreferSasaHost @sasahost is making your online work easier than ever before https://t.co/Kpp90KsI6H""",,,,
3144,en,36.764878,-4.424031,"""Tales from the Borderlands cap4 ps4 pro @DanteAximad  https://t.co/uNa7j9xE78""",,,,
3145,en,9.0427605,8.6716155,"""4. If you are not expecting favor, if you are just satisfied where you are, then you are living below your privileges. #TGIF""",,,,
3146,en,23.895049,53.65571,"""@dynamofire I am actually very glad that some goodness still exists in the world.""",,,,
3147,tr,36.656359,29.3693535,"""Bir eyler var. Anlatmaya balasam hi susmayacam. Bir eyler var, anlatamyorum.""",,,,
3148,ar,29.596249,31.570606,"""@emoon_22 https://t.co/bFYtAJQJCD       /     01110403561""",,,,
3149,en,-26.2761385,27.968098,"""Yoooo you can say that again. I couldn't finish gym. https://t.co/QuxdUQ0ags""",,,,
3150,und,24.201688,47.457722,"""   @ Al Kharj https://t.co/JJVD0nnHrE""",,,,
3151,in,24.462089,39.6540485,"""Perjuangan orang-orang ke Raudhah udah macam apa aja""",,,,
3152,en,21.389833,39.8016865,"""Life is...time to reinvent ourselves!@hipaae instagram @seemyculture @dohanews @dohafilm https://t.co/nPmfPwebuD""",,,,
3153,ht,0.2892675,32.56916,"""Lmao! https://t.co/A9cGNHqgQt""",,,,
3154,tl,23.895049,53.65571,"""Tatlong tulog na Lang #LegallyBlind na""",,,,
3155,en,6.4931125,3.3386055,"""I'm watching a every Disney movie that has John Bellion tunes in it. https://t.co/Yiom3Qr3lg""",,,,
3156,en,-26.2761385,27.968098,"""This was sad, especially since we always thought he was just a crazy old man  https://t.co/k3tSJMskb9""",,,,
3157,fr,4.2951535,10.2041425,"""Enfin... https://t.co/AkzklBz37e""",,,,
3158,ar,29.7858635,42.2695515,"""  # #  1438/5/20     https://t.co/w1f7XSOPjw""",,,,
3159,en,-4.0333775,21.7538085,"""Kinshasa: 6:05am: sunrisesunset will be at 6:19pm""",,,,
3160,tl,-33.8697605,25.560511,"""Ngeyphi eyina uyisebwnzisa kakhulu kunezinye @Mzi_realShort  https://t.co/E4g8RXp50t""",,,,
3161,und,24.7219435,46.685077,"""https://t.co/kZhSOxUjsj""",,,,
3162,pt,-18.6266315,35.570114,"""Alguem m tire da cama pra ir trabalhar hje n m apetee nem um pouco """,,,,
3163,en,-26.519759,29.9968885,"""Exactly I'm not owing the Municipality I'm paying my service evry month even the street lights while r nt working 4 https://t.co/gj8JJtsO6Z""",,,,
3164,en,-29.8374105,30.8141915,"""Good morning @MsFanele""",,,,
3165,ar,31.061111,31.646102,"""    """,,,,
3166,el,38.2752785,24.508861,"""                  https://t.co/9t0JhZomNU""",,,,
3167,und,-26.058708,28.060613,"""@ciamusicworld  #RaiseTheBar""",,,,
3168,ar,23.895049,53.65571,"""    #__              #_  """,,,,
3169,en,-26.1874785,27.6614655,"""Seeing pictures of my dad hurts me more than I want it too...this healing process is too slow""",,,,
3170,ar,25.47149,51.3601085,"""         .""",,,,
3171,in,-26.2761385,27.968098,"""Jaha raka ngobeni...""",,,,
3172,en,-4.0084845,15.463147,"""Brazzaville: 6:05am: sunrisesunset will be at 6:19pm""",,,,
3173,und,19.965379,41.453094,"""https://t.co/3izrZRpw0k""",,,,
3174,en,-26.058708,28.060613,"""I greet you all in the name of the gwaaad  #MUFC https://t.co/xJAN0r4XkZ""",,,,
3175,ar,24.7219435,46.685077,"""#     #_31 .. https://t.co/R64CPN1Ass""",,,,
3176,und,32.3965425,53.6749745,"""https://t.co/AH5ZPCkhYC""",,,,
3177,ar,24.462089,39.6540485,"""     https://t.co/O9nCx7yM8C""",,,,
3178,en,35.934249,14.380054,""".#Reikiavik Established in Iceland since 874,considered one of the greenest and cleanest cities the world #Iceland https://t.co/FQaMIBOr6g""",,,,
3179,und,23.783166,38.771097,"""https://t.co/vtQs8tOnX9""",,,,
3180,ar,23.523078,45.113681,"""@UFrank_   """,,,,
3181,ar,33.224875,43.6853045,""" .......... ....    .....  ..""",,,,
3182,ar,28.39854,36.614784,"""                      """,,,,
3183,und,6.4931125,3.3386055,"""@Eloghosa_O """,,,,
3184,en,-26.2761385,27.968098,"""We doing pretty good https://t.co/QeOoZD24bs""",,,,
3185,ar,29.000369,29.2730235,"""           """,,,,
3186,ar,28.3262635,-9.082743,"""#____  """,,,,
3187,en,-26.2761385,27.968098,"""@BugK87 great points! Scary how Parklands often under resuscitates. NB to deviate from and watch endpoints""",,,,
3188,tr,36.485235,36.065192,"""I'm at Nardz Kz Teknik ve Meslek Lisesi in Iskenderun, Hatay https://t.co/ftTZYnfpcL""",,,,
3189,en,29.596249,31.570606,""" Game Day Today we will facing the Cairo Wolves in our First Match in the First Week of ENFL https://t.co/9nYYDDMdzG""",,,,
3190,en,-34.1216575,18.4890615,"""The best tasting mixers, my preferred mixer with Gin ~ @roxy_louw has enjoyed a drink with me  https://t.co/uNrz4pTenb""",,,,
3191,ar,21.38543,40.4908105,"""    :      :     :     :""",,,,
3192,ar,29.596249,31.570606,"""      # @Sarahah_com https://t.co/drYjmrbUnt""",,,,
3193,en,-0.067814,37.905184,"""#IdentityAfricaAuditions Mr &amp; Miss Identity Africa auditions https://t.co/ncXHRz4PbT""",,,,
3194,lv,6.590611,3.318066,"""Mumu https://t.co/l5W0Tkjv7Q""",,,,
3195,und,-33.980289,18.676047,""" yoh. https://t.co/b9CIsJkUVt""",,,,
3196,sv,35.934249,14.380054,"""@Susodusarn blir vl nog att enbart spela dessa privat fr det hller inte att oddsen r borta p 1 minut med 20 punkter. Bara ljligt!""",,,,
3197,pl,-22.9664185,18.4321515,"""Miss you too ousie .. opo uli https://t.co/TQuXTtzTqQ""",,,,
3198,en,-26.2761385,27.968098,"""It is not their fault, they are not incompetent, IT has to deal with it, it is not their job to fix it; rather the structures r incompetent.""",,,,
3199,en,-26.2761385,27.968098,"""WARNING!! Iyashisa Le Ntombi Magenge @ Blackheath, Gauteng, South Africa https://t.co/TddJuz5uX8""",,,,
3200,fr,9.149588,40.498584,"""Je resterais bien ici, loin de tout""",,,,
3201,ar,28.396245,48.418995,"""@Aaa1975A @Alsanousi41     """,,,,
3202,in,-26.058708,28.060613,"""Diphefo tse di strong.""",,,,
3203,en,-0.067814,37.905184,"""@footsoldierRow  Such a shame from @OliverMathenge ! You better remain spinning nonsensical hashtags like #NASAFlagbearer etc""",,,,
3204,en,-26.2761385,27.968098,"""It is not their fault, they are not incompetent, IT has to deal with it, it is not their job to fix it; rather the structures r incompetent.""",,,,
3205,ar,24.0045315,47.0458795,""" # #   https://t.co/k17VG8QldW""",,,,
3601,und,0.2892675,32.56916,"""#77DOGs2""",,,,
3206,ar,24.105024,38.1911485,"""         """,,,,
3207,ar,29.596249,31.570606,""" .. https://t.co/v3JLD8jSpk""",,,,
3208,en,25.324668,51.5391425,"""Just posted a video @ Doha https://t.co/VCqVJuJchT""",,,,
3209,und,36.9882065,36.7086005,"""https://t.co/p5Jwmo3Xq5""",,,,
3210,en,-1.2748635,36.86362,"""I got disappointed. His accent is so polished and obscured. I guess that comes from years spent away from home. https://t.co/Plyi3X1Ect""",,,,
3211,en,-26.2761385,27.968098,"""2017 I choose Diamond by Rihanna""",,,,
3212,en,-1.2748635,36.86362,"""Did lifestyle cost #MauriceOdumbe's cricket career?Details tmrw frm 12-2pm during #TheTouchline on @y254channel @kenyan_pundit @Ricckyspence""",,,,
3213,und,24.7219435,46.685077,"""https://t.co/mV2RXxLgsN""",,,,
3214,en,-26.058708,28.060613,"""@Shunganass_12 because everyone needs a chance to be educated. We like this plan #RaiseTheBar""",,,,
3215,en,5.112203,7.3586215,"""#NowOnAir : #MagicMorning w/ @iykedgee1 n/ @BomaAmadi1 on #magicFMAba | #Tunein""",,,,
3216,en,-26.481581,27.8546575,"""C H A R L O T T E""",,,,
3217,und,-26.0197195,27.9574575,""" https://t.co/UyGZDhSsQX""",,,,
3218,it,36.924263,15.1288085,"""@CaterpillarAM @RaiRadio2 @FSolibello una foto delle scarpe di Claudia @nonsolomamma""",,,,
3219,ar,29.3888215,48.0663995,"""  :   !        https://t.co/kyEbrA1iQ1""",,,,
3220,ar,28.017169,1.6642735,"""@S_L2018 @K__omari1991    """,,,,
3221,ar,29.251567,48.0664685,""" https://t.co/aWLnBV0LBn""",,,,
3222,en,-25.7526055,28.1840665,"""Good morning, may you all have a blessed and wonderful day """,,,,
3223,ar,33.8733655,35.8495145,"""        https://t.co/ALSLWkoUrv""",,,,
3224,ar,19.158766,42.8581945,"""#__      https://t.co/kM0uUF9m20""",,,,
3225,en,0.2892675,32.56916,"""Hello Rwampala,here I come https://t.co/GZ88DyRJQZ""",,,,
3226,en,-25.860881,28.1361405,"""Just like that nje. https://t.co/9NxR6w75xY""",,,,
3227,en,0.2892675,32.56916,"""Boy giving relationship advice 7 hours into his break up. """,,,,
3228,en,36.8226565,34.609337,"""I'm at Toroslar in Mersin https://t.co/o6TvEtUHX7""",,,,
3229,ar,29.7858635,42.2695515,"""#__ #_ #_           https://t.co/BDNrKmp6pr""",,,,
3230,en,-29.83104,30.926408,"""I once tweeted women are trash"""," yo my mentions that day. Yet people tweet ""men are trash"" daily and no one says anything.""""""",,,
3231,ar,26.345051,43.9595905,"""@hno__991                  """,,,,
3232,ar,21.5857105,39.2541285,"""              https://t.co/PcMMNf81hz""",,,,
3233,es,33.224875,43.6853045,"""Que chimbo lo del loco y su hijo wn.""",,,,
3234,ar,26.345051,43.9595905,"""     .""",,,,
3235,en,-28.4794855,24.669943,"""Good morning Do the small little things right before thing of doing other things""",,,,
3236,en,-26.265014,28.248846,"""Hau madoda.  my lips  got some nice shape. Well  yah! Especially ma sengi fake nalo lipstick. Aw madoda """,,,,
3237,und,-26.058708,28.060613,""" https://t.co/gxicC2AlI0""",,,,
3238,en,-25.860881,28.1361405,"""People are free to choose,  but not free to escape the consequences of such choices. They voted for Mugabe: this is https://t.co/6aldV0i0gU""",,,,
3239,en,-25.988404,28.103551,"""@JacaNews @AdvBMkhwebane  is it that funny to you?""",,,,
3240,en,0.69692,37.756029,""" Top 10  Trends over the past 24 hours: Tottenham Manchester United F.c. Man U2017/2/17 08:04 EAT""",,,,
3241,en,0.69692,37.756029,""" Europa League Manchester United Real Madrid vs Napoli Arsenal F.c. Aberdeen Fc ogling2017/2/17 08:04 EAT""",,,,
3242,ar,27.127908,49.556,"""   #_ https://t.co/WYAANZw9gA""",,,,
3243,ar,29.000369,29.2730235,"""    **   https://t.co/nVvAEk00Bj""",,,,
3244,ar,30.3560455,31.3315575,"""                    """,,,,
3245,ht,-22.9664185,18.4321515,"""Sis man https://t.co/1N0yQ8PDcN""",,,,
3246,ar,26.3535915,49.9945455,"""   :         .""",,,,
3247,tr,36.8226565,34.609337,"""@trtilkbaski gnaydnlar MERSNDEN SLMLAR Galatasarayli olarak Beiktaa Osmanlya Fenerbaheye baarlar ben tur atlayacagimiza inaniyorum""",,,,
3248,ar,27.4901965,48.4955765,"""             ..""",,,,
3249,ar,33.8733655,35.8495145,"""@dawoodalbasri         """,,,,
3250,en,-28.4794855,24.669943,"""Not looking forward to it.""",,,,
3251,en,-6.8788115,39.2823905,"""KD saved them a bit with the J's. Otherwise  https://t.co/sMPxGr26sP""",,,,
3252,und,6.4931125,3.3386055,"""#NP    @Nonso_A https://t.co/70CGmiZxpC""",,,,
3253,ar,19.158766,42.8581945,""".                 """,,,,
3254,en,21.044245,-10.939134,"""why all animals talk in disney movies EXCEPT FUCKIN PLUTO?""",,,,
3255,en,-26.058708,28.060613,"""Then those who were sad when they planted will be happy when they gather the harvest!Psalms 126:5""",,,,
3256,ar,24.462089,39.6540485,"""#___                   """,,,,
3257,en,9.0427605,8.6716155,"""Ehen? What again.. https://t.co/l2Jp7v6Ilz""",,,,
3258,en,-26.058708,28.060613,"""@ChristyH8 Where would you go on your cruise? #RaiseTheBar?""",,,,
3259,en,23.895049,53.65571,"""@deray the myth that @BernieSanders wasn't president""",,,,
3260,ar,18.350106,42.7768635,"""               https://t.co/TnKApjvhLT""",,,,
3261,ar,33.8733655,35.8495145,"""   .. #_  https://t.co/sUeGtIvH7N""",,,,
3262,en,-16.6817175,26.947515,"""Eminem can rap""",,,,
3263,ar,28.3262635,-9.082743,"""@saudsi7    """,,,,
3264,ar,33.224875,43.6853045,"""   """,,,,
3265,ar,26.3535915,49.9945455,"""@i3ZiZh       !!!""",,,,
3266,en,25.187719,51.147218,"""No work today but my body clock decides to wake me up at 7am. #nothapppy""",,,,
3267,und,-28.758885,31.894451,"""@HealthFeed1 @Sindisiwekunen1""",,,,
3268,en,-28.4794855,24.669943,"""If you seek to own a flourishing web presence, then #hire HTML5 developer from India https://t.co/1hUUr9MEwR https://t.co/PvSKQC9StA""",,,,
3269,en,-1.2748635,36.86362,"""That was in Nairobi at the Goethe Institute yesterday evening. Today he's at Daystar Uni and tomorrow at Prestige B https://t.co/xVFS1fjgq2""",,,,
3270,ar,29.251567,48.0664685,"""I'm at   https://t.co/YaldiLUZMN""",,,,
3271,ar,29.596249,31.570606,"""@h____ala @uae_33224 https://t.co/bFYtAJQJCD               """,,,,
3272,en,-0.067814,37.905184,"""#IdentityAfricaAuditionsMr &amp; Miss Identity Africa auditions,Casting call for both male &amp; female models. The frida https://t.co/M60Qn6Vy4J""",,,,
3273,ar,21.5857105,39.2541285,"""#___                 """,,,,
3274,ar,29.634341,32.347421,"""        ...""",,,,
3275,und,-34.1216575,18.4890615,""" https://t.co/N8M37HymBC""",,,,
3276,en,31.342253,34.9684285,"""On the way to the dead see https://t.co/odLme2fCz2""",,,,
3277,tr,36.5968065,31.830576,"""gnaydn""",,,,
3278,tl,17.5818875,44.3223565,"""regrann from @cocomartin_ph  -  Sila ang mga nakalaban ni Cardo sa matinding bakbakan. Ngayong https://t.co/8bztV4Q8B2""",,,,
24301,ar,28.017169,1.6642735,"""@kasimf      """,,,,
3279,pt,-18.6266315,35.570114,"""Com que ento a chuva d ontem era s petrleo""",,,,
3280,tl,25.324668,51.5391425,"""Isa na lang, maniniwala na talaga ako! Hehehe #LookALike""",,,,
3281,ar,30.9571165,41.0226445,"""      .""",,,,
3282,en,-33.928148,18.833344,"""+ that anti-hijack thing. Tracking device - alone - doesn't do much, of late. https://t.co/ayELALZhsA""",,,,
3283,und,33.224875,43.6853045,"""https://t.co/qwwfJwLth5""",,,,
3284,iw,31.342253,34.9684285,"""  @ Luca e Lino   https://t.co/z2NfXhRKfa""",,,,
3285,en,-25.7526055,28.1840665,"""@dean_bronson oh and being bad at accepting compliments lmaaaooo. anyways happy birthday fave  i love you. hope you have a great one.""",,,,
3286,ar,28.3500825,46.0327485,"""@llf2l         .""",,,,
3287,ar,27.017277,41.2337005,"""     https://t.co/QgjngkcGMg""",,,,
3288,in,0.2892675,32.56916,"""@Miss_Patriciah poa... Yetu itabidi irudiwe.""",,,,
3289,en,-4.0084845,15.463147,"""Good morning #Brazzaville! Sun will rise in 30 minutes (local time 06:05) #Sunrise #Photo #Photography [17.02.2017]""",,,,
3290,en,-1.943103,29.8805565,"""Ehang 184 revolutionizing  the world of technology.Once we begin, we never stop. https://t.co/sGTtSKN4wL @dogansoysal""",,,,
3291,und,36.89007,30.680889,"""#HayrlCumalar https://t.co/Zqq4VHbdLJ""",,,,
3292,en,0.69692,37.756029,"""@MukuruSPA the 1st mention of #OneCityOnePeople appears on your TL. Now is Trending Topic in Kenya! #trndnl""",,,,
3293,ar,27.017277,41.2337005,"""                  .""",,,,
3294,en,-4.0333775,21.7538085,"""Good morning #Kinshasa! Sun will rise in 30 minutes (local time 06:05) #Sunrise #Photo #Photography [17.02.2017]""",,,,
3295,ar,27.017277,41.2337005,"""     https://t.co/QgjngkcGMg""",,,,
3296,en,0.69692,37.756029,"""297 users and 526 tweets (398 RTs) in 16 hours made #OneCityOnePeople a Trending Topic in Kenya. #trndnl""",,,,
3297,en,0.69692,37.756029,"""191,053 people could have seen #OneCityOnePeople since its 1st mention until it became a Trending Topic. #trndnl""",,,,
3298,en,0.69692,37.756029,"""#Top3Apps for #OneCityOnePeopleTwitter for Android 89%Twitter for iPhone 4%Twitter Web Client 3%""",,,,
3299,en,0.69692,37.756029,"""The 3 most active users for #OneCityOnePeople were:@PatrickKarzola (73 Tweets &amp; RTs)@OdoyoMunga (43)@Wakili_Ochieng (26)  #trndnl""",,,,
3300,ar,27.5083335,41.68754,"""                  """,,,,
3301,en,-31.438098,19.77702,"""Why #ReserveBank want outcome of case against banks when Competition Commission report is there #AMLive @GwalaBnews""",,,,
3302,fa,32.3965425,53.6749745,""":     :        2      (  https://t.co/t9IaSPCsNx #""",,,,
3303,ar,29.596249,31.570606,"""@SheroukAdel8 @HaidyMoussa        """,,,,
3304,en,0.2892675,32.56916,"""! Shame upon me lol. There's no Kiiza? A female one  https://t.co/wQiLpMk1Pl""",,,,
3305,ar,29.000369,29.2730235,"""        .. """,,,,
3306,en,9.2645625,2.308146,"""few clouds -&gt; clear skytemperature down 21C -&gt; 19Chumidity up 21% -&gt; 25%""",,,,
3307,ar,24.105024,38.1911485,"""                       """,,,,
3308,en,-28.4794855,24.669943,"""@CATENCODE Welcome """,,,,
3309,ar,26.547136,49.962185,"""    . https://t.co/zDxe9gZ51u""",,,,
3310,ar,26.832665,30.7950835,"""#                        . https://t.co/dR8GlVZ34N""",,,,
3311,en,-25.999459,28.177863,"""Yeva kengoku original skwatsa""  thank you my skwatsa"," I had a great day and I love you too beautiful  https://t.co/ap6fS7Us8R""""""",,,
3312,en,-34.1216575,18.4890615,"""Just a Thought! Enjoy 70s Vibes with #70vibeFM #2Listen https://t.co/Eg3WlIDpPB https://t.co/Dzo8tk3m13""",,,,
29259,tr,35.135671,33.437825,"""Gnaydn """,,,,
3313,und,23.895049,53.65571,"""#LegallyBlind #LegallyBlind #LegallyBlind #LegallyBlind #LegallyBlind #LegallyBlind #LegallyBlind #LegallyBlind #LegallyBlind #LegallyBlind""",,,,
3314,en,-29.900636,30.9725795,"""Car guards go hi-tech. It had to happen. Early adopters in the car guard industry are offering drivers the option to pay by credit card.""",,,,
3315,en,-22.3426325,24.6844085,"""So Kast should get on a bus and come do the show already https://t.co/NheFGF91LM""",,,,
3316,ar,25.187719,51.147218,"""  """,,,,
3317,ar,29.3888215,48.0663995,"""  ,,,    ,,,    ,,,     ,,, https://t.co/HQ6S7S9VCL""",,,,
